essay_id,prediction_id,essay_set,rater1,rater2,combined,winner
11418,14418,4,3,3,3,3
11419,14419,4,1,1,1,1
11420,14420,4,3,2,3,3
11422,14422,4,1,1,1,1
11423,14423,4,2,1,2,2
11424,14424,4,0,0,0,1
11425,14425,4,1,1,1,1
11426,14426,4,1,1,1,1
11427,14427,4,1,1,1,0
11428,14428,4,2,2,2,2
11429,14429,4,2,3,3,3
11430,14430,4,0,0,0,0
11431,14431,4,1,2,2,2
11432,14432,4,2,2,2,2
11433,14433,4,2,2,2,2
11434,14434,4,2,3,3,3
11435,14435,4,2,2,2,2
11436,14436,4,2,2,2,2
11437,14437,4,3,3,3,3
11438,14438,4,1,1,1,1
11439,14439,4,2,1,2,1
11440,14440,4,2,2,2,2
11441,14441,4,1,1,1,1
11442,14442,4,2,2,2,2
11443,14443,4,1,1,1,1
11444,14444,4,1,1,1,1
11445,14445,4,1,1,1,1
11446,14446,4,1,1,1,1
11447,14447,4,2,2,2,3
11448,14448,4,2,2,2,1
11449,14449,4,3,2,3,3
11450,14450,4,2,2,2,2
11451,14451,4,1,1,1,2
11452,14452,4,1,1,1,1
11453,14453,4,1,1,1,1
11454,14454,4,1,2,2,2
11455,14455,4,1,1,1,1
11456,14456,4,1,1,1,1
11457,14457,4,3,3,3,3
11458,14458,4,1,1,1,1
11459,14459,4,2,2,2,2
11460,14460,4,1,1,1,1
11461,14461,4,2,2,2,2
11462,14462,4,0,0,0,0
11463,14463,4,3,3,3,3
11464,14464,4,1,1,1,1
11465,14465,4,1,1,1,1
11466,14466,4,1,1,1,1
11467,14467,4,3,2,3,2
11468,14468,4,2,2,2,2
11469,14469,4,1,1,1,1
11470,14470,4,0,0,0,0
11471,14471,4,2,3,3,3
11472,14472,4,1,1,1,1
11473,14473,4,1,1,1,1
11474,14474,4,1,1,1,0
11475,14475,4,1,1,1,1
11476,14476,4,2,1,2,1
11477,14477,4,3,2,3,3
11478,14478,4,1,2,2,2
11479,14479,4,1,1,1,1
11480,14480,4,2,1,2,1
11481,14481,4,0,0,0,0
11482,14482,4,2,1,2,2
11483,14483,4,3,1,2,2
11484,14484,4,3,3,3,3
11485,14485,4,0,0,0,0
11486,14486,4,0,0,0,0
11487,14487,4,2,2,2,2
11488,14488,4,3,2,3,0
11489,14489,4,1,1,1,2
11490,14490,4,1,2,2,1
11491,14491,4,2,2,2,2
11492,14492,4,1,0,1,1
11493,14493,4,1,1,1,0
11494,14494,4,0,0,0,0
11495,14495,4,2,2,2,3
11496,14496,4,1,1,1,1
11497,14497,4,1,1,1,1
11498,14498,4,1,1,1,0
11499,14499,4,1,1,1,1
11500,14500,4,2,2,2,2
11501,14501,4,1,1,1,1
11502,14502,4,2,3,3,3
11503,14503,4,0,0,0,0
11504,14504,4,0,0,0,1
11505,14505,4,3,2,3,3
11506,14506,4,0,0,0,0
11507,14507,4,0,0,0,0
11508,14508,4,2,2,2,2
11509,14509,4,2,2,2,2
11510,14510,4,1,1,1,2
11511,14511,4,3,3,3,3
11512,14512,4,0,0,0,1
11513,14513,4,2,2,2,3
11514,14514,4,1,1,1,0
11515,14515,4,1,1,1,1
11516,14516,4,0,0,0,0
11517,14517,4,1,1,1,1
11518,14518,4,3,3,3,2
11519,14519,4,1,1,1,1
11520,14520,4,0,0,0,1
11521,14521,4,2,2,2,3
11522,14522,4,1,1,1,1
11523,14523,4,1,1,1,1
11524,14524,4,0,0,0,0
11525,14525,4,1,1,1,2
11526,14526,4,0,0,0,0
11527,14527,4,2,2,2,2
11528,14528,4,1,2,2,2
11529,14529,4,2,3,3,3
11530,14530,4,1,1,1,1
11531,14531,4,1,1,1,1
11532,14532,4,2,2,2,3
11533,14533,4,0,0,0,0
11534,14534,4,2,2,2,2
11535,14535,4,1,1,1,0
11536,14536,4,2,2,2,3
11537,14537,4,1,1,1,1
11538,14538,4,1,1,1,0
11539,14539,4,1,1,1,1
11540,14540,4,1,1,1,1
11541,14541,4,0,0,0,0
11542,14542,4,2,1,2,2
11543,14543,4,0,0,0,0
11544,14544,4,2,2,2,2
11545,14545,4,2,1,2,1
11546,14546,4,2,2,2,2
11547,14547,4,2,2,2,2
11548,14548,4,1,1,1,0
11549,14549,4,2,1,2,1
11550,14550,4,1,1,1,1
11551,14551,4,0,0,0,0
11552,14552,4,1,2,2,2
11553,14553,4,1,1,1,1
11554,14554,4,3,2,3,1
11555,14555,4,1,1,1,1
11556,14556,4,2,2,2,2
11557,14557,4,1,1,1,0
11558,14558,4,0,0,0,1
11559,14559,4,1,1,1,0
11560,14560,4,1,1,1,1
11561,14561,4,1,1,1,1
11562,14562,4,1,1,1,1
11563,14563,4,0,0,0,0
11564,14564,4,1,1,1,0
11565,14565,4,2,1,2,2
11566,14566,4,2,2,2,3
11567,14567,4,0,0,0,1
11568,14568,4,1,1,1,2
11569,14569,4,1,1,1,0
11570,14570,4,2,2,2,2
11571,14571,4,2,2,2,0
11572,14572,4,0,0,0,0
11573,14573,4,1,1,1,1
11574,14574,4,2,2,2,2
11575,14575,4,1,1,1,1
11576,14576,4,1,1,1,0
11577,14577,4,0,0,0,1
11578,14578,4,3,2,3,3
11579,14579,4,2,2,2,2
11580,14580,4,2,2,2,2
11581,14581,4,0,0,0,1
11582,14582,4,3,3,3,3
11583,14583,4,0,0,0,1
11584,14584,4,2,1,2,1
11585,14585,4,2,2,2,2
11586,14586,4,0,0,0,1
11587,14587,4,1,1,1,1
11588,14588,4,3,3,3,3
11589,14589,4,1,1,1,0
11590,14590,4,0,0,0,0
11591,14591,4,2,2,2,3
11592,14592,4,1,1,1,0
11593,14593,4,1,2,2,2
11594,14594,4,1,1,1,2
11595,14595,4,1,1,1,1
11596,14596,4,1,1,1,0
11597,14597,4,0,0,0,0
11598,14598,4,1,1,1,1
11599,14599,4,2,2,2,2
11600,14600,4,1,1,1,1
11601,14601,4,2,2,2,2
11602,14602,4,1,1,1,1
11603,14603,4,1,1,1,1
11604,14604,4,2,2,2,2
11605,14605,4,2,1,2,1
11606,14606,4,2,2,2,2
11607,14607,4,1,1,1,2
11608,14608,4,0,0,0,0
11609,14609,4,0,0,0,0
11610,14610,4,0,0,0,0
11611,14611,4,3,3,3,3
11612,14612,4,1,1,1,0
11613,14613,4,1,1,1,0
11614,14614,4,0,0,0,1
11615,14615,4,1,1,1,1
11616,14616,4,0,0,0,1
11617,14617,4,1,1,1,0
11618,14618,4,1,1,1,1
11619,14619,4,0,0,0,0
11620,14620,4,1,1,1,1
11621,14621,4,1,1,1,1
11622,14622,4,0,0,0,0
11623,14623,4,1,1,1,0
11624,14624,4,1,1,1,1
11625,14625,4,1,1,1,1
11626,14626,4,0,0,0,0
11627,14627,4,1,2,2,1
11628,14628,4,1,1,1,2
11629,14629,4,2,3,3,2
11630,14630,4,3,3,3,3
11631,14631,4,1,1,1,1
11632,14632,4,2,2,2,2
11633,14633,4,3,3,3,3
11634,14634,4,2,3,3,3
11635,14635,4,1,1,1,1
11636,14636,4,0,0,0,1
11637,14637,4,0,0,0,0
11638,14638,4,1,1,1,1
11639,14639,4,2,3,3,2
11640,14640,4,3,3,3,3
11641,14641,4,1,1,1,2
11642,14642,4,3,3,3,3
11643,14643,4,1,1,1,1
11644,14644,4,2,2,2,2
11645,14645,4,2,1,2,1
11646,14646,4,3,3,3,3
11647,14647,4,1,1,1,0
11648,14648,4,3,2,3,3
11649,14649,4,1,2,2,1
11650,14650,4,1,0,1,0
11651,14651,4,2,2,2,2
11652,14652,4,2,2,2,2
11653,14653,4,1,1,1,1
11654,14654,4,2,2,2,2
11655,14655,4,1,1,1,1
11656,14656,4,1,2,2,2
11657,14657,4,2,2,2,2
11658,14658,4,2,2,2,1
11659,14659,4,2,2,2,2
11660,14660,4,2,1,2,1
11661,14661,4,0,0,0,1
11662,14662,4,1,1,1,1
11663,14663,4,0,0,0,1
11664,14664,4,1,1,1,2
11665,14665,4,1,1,1,1
11666,14666,4,0,0,0,0
11667,14667,4,2,1,2,2
11668,14668,4,1,1,1,1
11669,14669,4,2,1,2,1
11670,14670,4,2,2,2,2
11671,14671,4,3,2,3,3
11672,14672,4,3,2,3,3
11673,14673,4,1,1,1,0
11674,14674,4,1,2,2,2
11675,14675,4,1,1,1,1
11676,14676,4,3,2,3,3
11677,14677,4,2,3,3,3
11678,14678,4,1,1,1,2
11679,14679,4,0,0,0,0
11680,14680,4,2,2,2,2
11681,14681,4,2,2,2,2
11682,14682,4,0,0,0,0
11683,14683,4,0,0,0,0
11684,14684,4,1,1,1,1
11685,14685,4,1,1,1,1
11686,14686,4,1,1,1,1
11687,14687,4,1,1,1,0
11688,14688,4,1,2,2,2
11689,14689,4,1,1,1,1
11690,14690,4,1,1,1,1
11691,14691,4,1,1,1,1
11692,14692,4,1,1,1,1
11693,14693,4,3,3,3,2
11694,14694,4,1,2,2,2
11695,14695,4,0,0,0,0
11696,14696,4,1,1,1,2
11697,14697,4,1,1,1,1
11698,14698,4,2,1,2,1
11699,14699,4,2,2,2,2
11700,14700,4,2,2,2,2
11701,14701,4,2,1,2,2
11702,14702,4,1,1,1,1
11703,14703,4,2,1,2,1
11704,14704,4,1,2,2,1
11705,14705,4,0,0,0,0
11706,14706,4,2,2,2,2
11707,14707,4,0,0,0,0
11708,14708,4,1,1,1,1
11709,14709,4,1,1,1,0
11710,14710,4,2,2,2,2
11711,14711,4,1,1,1,1
11712,14712,4,1,1,1,1
11713,14713,4,0,0,0,0
11714,14714,4,1,1,1,1
11715,14715,4,2,3,3,2
11716,14716,4,3,3,3,3
11717,14717,4,1,0,1,0
11718,14718,4,2,1,2,2
11719,14719,4,1,1,1,0
11720,14720,4,0,0,0,0
11721,14721,4,2,2,2,2
11722,14722,4,2,3,3,3
11723,14723,4,0,0,0,1
11724,14724,4,0,0,0,0
11725,14725,4,2,2,2,2
11726,14726,4,1,2,2,2
11727,14727,4,1,1,1,1
11728,14728,4,2,3,3,3
11729,14729,4,0,0,0,0
11730,14730,4,3,3,3,3
11731,14731,4,1,1,1,1
11732,14732,4,2,3,3,3
11733,14733,4,0,0,0,1
11734,14734,4,3,2,3,3
11735,14735,4,2,2,2,2
11736,14736,4,1,1,1,1
11737,14737,4,0,0,0,0
11738,14738,4,1,2,2,1
11739,14739,4,1,1,1,1
11740,14740,4,0,0,0,0
11741,14741,4,1,1,1,1
11742,14742,4,1,1,1,0
11743,14743,4,1,0,1,0
11744,14744,4,1,2,2,2
11745,14745,4,2,2,2,2
11746,14746,4,2,2,2,1
11747,14747,4,1,2,2,2
11748,14748,4,0,0,0,0
11749,14749,4,1,2,2,1
11750,14750,4,1,1,1,0
11751,14751,4,2,2,2,2
11752,14752,4,1,1,1,0
11753,14753,4,1,1,1,1
11754,14754,4,1,1,1,0
11755,14755,4,0,0,0,0
11756,14756,4,2,2,2,3
11757,14757,4,1,1,1,1
11758,14758,4,0,0,0,0
11759,14759,4,2,2,2,2
11760,14760,4,3,2,3,3
11761,14761,4,2,2,2,2
11762,14762,4,2,3,3,3
11763,14763,4,1,1,1,2
11764,14764,4,2,2,2,2
11765,14765,4,0,0,0,0
11766,14766,4,3,2,3,3
11767,14767,4,0,0,0,1
11768,14768,4,2,2,2,2
11769,14769,4,2,3,3,3
11770,14770,4,1,1,1,2
11771,14771,4,1,2,2,2
11772,14772,4,1,2,2,2
11773,14773,4,2,2,2,3
11774,14774,4,3,3,3,3
11775,14775,4,2,1,2,1
11776,14776,4,2,1,2,2
11777,14777,4,1,1,1,2
11778,14778,4,0,0,0,0
11779,14779,4,0,0,0,0
11780,14780,4,2,2,2,2
11781,14781,4,0,0,0,1
11782,14782,4,1,2,2,1
11783,14783,4,1,2,2,2
11784,14784,4,0,0,0,0
11785,14785,4,3,3,3,3
11786,14786,4,1,1,1,0
11787,14787,4,2,2,2,2
11788,14788,4,0,0,0,0
11789,14789,4,0,0,0,0
11790,14790,4,1,1,1,1
11791,14791,4,2,2,2,2
11792,14792,4,0,0,0,0
11793,14793,4,0,0,0,1
11794,14794,4,2,2,2,2
11795,14795,4,1,1,1,1
11796,14796,4,1,1,1,1
11797,14797,4,0,0,0,1
11798,14798,4,1,1,1,0
11799,14799,4,1,2,2,0
11800,14800,4,0,0,0,1
11801,14801,4,0,0,0,1
11802,14802,4,1,1,1,0
11803,14803,4,1,1,1,1
11804,14804,4,1,1,1,1
11805,14805,4,1,1,1,1
11806,14806,4,1,1,1,1
11807,14807,4,1,2,2,2
11808,14808,4,2,2,2,2
11809,14809,4,1,1,1,1
11810,14810,4,1,1,1,2
11811,14811,4,1,2,2,2
11812,14812,4,2,2,2,2
11813,14813,4,2,3,3,3
11814,14814,4,1,1,1,0
11815,14815,4,1,1,1,1
11816,14816,4,1,1,1,1
11817,14817,4,1,1,1,0
11818,14818,4,1,1,1,2
11819,14819,4,1,2,2,1
11820,14820,4,1,2,2,1
11821,14821,4,3,2,3,2
11822,14822,4,2,2,2,2
11823,14823,4,1,1,1,1
11824,14824,4,2,3,3,3
11825,14825,4,1,2,2,1
11826,14826,4,1,1,1,1
14233,17233,5,2,2,2,2
14234,17234,5,3,3,3,3
14235,17235,5,3,3,3,3
14236,17236,5,3,3,3,3
14237,17237,5,3,3,3,3
14238,17238,5,2,2,2,3
14239,17239,5,3,3,3,3
14240,17240,5,2,2,2,2
14241,17241,5,2,2,2,3
14242,17242,5,2,2,2,3
14243,17243,5,2,2,2,2
14244,17244,5,2,1,2,1
14245,17245,5,2,1,2,2
14246,17246,5,2,1,2,2
14247,17247,5,2,2,2,2
14248,17248,5,4,4,4,4
14249,17249,5,2,2,2,2
14250,17250,5,1,1,1,1
14251,17251,5,3,3,3,3
14252,17252,5,1,0,1,1
14253,17253,5,2,1,2,1
14254,17254,5,3,3,3,3
14255,17255,5,3,3,3,3
14256,17256,5,0,0,0,1
14257,17257,5,1,2,2,1
14258,17258,5,2,1,2,2
14259,17259,5,4,3,4,4
14260,17260,5,3,4,4,3
14261,17261,5,3,3,3,4
14262,17262,5,1,2,2,2
14263,17263,5,4,4,4,4
14264,17264,5,4,4,4,4
14265,17265,5,2,3,3,3
14266,17266,5,1,1,1,1
14267,17267,5,4,3,4,4
14268,17268,5,2,3,3,3
14269,17269,5,2,2,2,2
14270,17270,5,3,2,3,3
14271,17271,5,4,3,4,4
14272,17272,5,2,3,2,3
14273,17273,5,1,2,2,1
14274,17274,5,3,2,3,3
14275,17275,5,3,2,3,2
14276,17276,5,4,4,4,4
14277,17277,5,2,3,3,4
14278,17278,5,3,3,3,2
14279,17279,5,2,2,2,2
14280,17280,5,0,1,1,1
14281,17281,5,3,3,3,4
14282,17282,5,1,2,2,2
14283,17283,5,0,1,1,1
14284,17284,5,1,1,1,1
14285,17285,5,4,4,4,4
14286,17286,5,2,2,2,2
14287,17287,5,2,2,2,2
14288,17288,5,1,2,2,3
14289,17289,5,4,3,4,3
14290,17290,5,1,2,2,2
14291,17291,5,3,3,3,3
14292,17292,5,1,1,1,1
14293,17293,5,1,2,2,2
14294,17294,5,2,2,2,2
14295,17295,5,3,3,3,3
14296,17296,5,4,4,4,4
14297,17297,5,1,3,1,3
14298,17298,5,4,3,4,4
14299,17299,5,1,1,1,1
14300,17300,5,2,2,2,3
14301,17301,5,2,3,3,3
14302,17302,5,1,1,1,1
14303,17303,5,3,2,3,3
14304,17304,5,2,1,2,2
14305,17305,5,1,1,1,2
14306,17306,5,3,3,3,3
14307,17307,5,3,3,3,3
14308,17308,5,3,2,3,3
14309,17309,5,2,2,2,1
14310,17310,5,3,3,3,3
14311,17311,5,1,1,1,2
14312,17312,5,3,3,3,3
14313,17313,5,3,3,3,3
14314,17314,5,2,2,2,2
14315,17315,5,4,4,4,4
14316,17316,5,3,2,3,2
14317,17317,5,1,1,1,2
14318,17318,5,4,4,4,4
14319,17319,5,3,3,3,3
14320,17320,5,1,1,1,1
14321,17321,5,3,3,3,3
14322,17322,5,2,2,2,2
14323,17323,5,1,2,2,2
14324,17324,5,1,1,1,2
14325,17325,5,1,2,2,1
14326,17326,5,1,1,1,1
14327,17327,5,1,0,1,2
14328,17328,5,2,2,2,2
14329,17329,5,3,4,4,4
14330,17330,5,2,2,2,2
14331,17331,5,1,1,1,1
14332,17332,5,2,2,2,2
14333,17333,5,3,4,4,4
14334,17334,5,3,3,3,4
14335,17335,5,4,4,4,4
14336,17336,5,3,3,3,3
14337,17337,5,4,4,4,4
14338,17338,5,2,3,3,3
14339,17339,5,3,3,3,3
14340,17340,5,2,2,2,2
14341,17341,5,3,2,3,2
14342,17342,5,4,2,2,4
14343,17343,5,2,1,2,2
14344,17344,5,3,3,3,4
14345,17345,5,3,2,3,3
14346,17346,5,3,3,3,3
14347,17347,5,3,2,2,2
14348,17348,5,1,2,2,1
14349,17349,5,2,2,2,2
14350,17350,5,4,4,4,4
14351,17351,5,3,3,3,3
14352,17352,5,2,3,3,4
14353,17353,5,2,2,2,3
14354,17354,5,1,1,1,2
14355,17355,5,2,2,2,3
14356,17356,5,4,4,4,4
14357,17357,5,1,1,1,1
14358,17358,5,4,3,4,4
14359,17359,5,2,2,2,2
14360,17360,5,4,4,4,4
14361,17361,5,3,3,3,3
14362,17362,5,2,1,2,2
14363,17363,5,3,3,3,4
14364,17364,5,3,3,3,3
14365,17365,5,2,2,2,2
14366,17366,5,4,4,4,4
14367,17367,5,2,3,3,2
14368,17368,5,1,2,2,2
14369,17369,5,0,0,0,0
14370,17370,5,3,4,4,4
14371,17371,5,2,3,3,3
14372,17372,5,4,4,4,4
14373,17373,5,1,2,2,1
14374,17374,5,4,3,4,4
14375,17375,5,3,4,4,3
14376,17376,5,1,1,1,2
14377,17377,5,2,1,2,2
14378,17378,5,2,1,2,2
14379,17379,5,1,1,1,1
14380,17380,5,1,1,1,1
14381,17381,5,4,3,4,4
14382,17382,5,1,2,2,2
14383,17383,5,1,2,2,2
14384,17384,5,0,0,0,0
14385,17385,5,2,1,2,2
14386,17386,5,3,3,3,3
14387,17387,5,2,2,2,2
14388,17388,5,1,2,2,1
14389,17389,5,2,3,3,3
14390,17390,5,1,1,1,1
14391,17391,5,1,2,2,2
14392,17392,5,2,2,2,2
14393,17393,5,1,1,1,1
14394,17394,5,2,2,2,2
14395,17395,5,2,2,2,2
14396,17396,5,4,3,4,4
14397,17397,5,4,4,4,4
14398,17398,5,2,2,2,2
14399,17399,5,0,0,0,0
14400,17400,5,1,1,1,2
14401,17401,5,4,4,4,4
14402,17402,5,3,3,3,4
14403,17403,5,2,2,2,2
14404,17404,5,2,2,2,2
14405,17405,5,4,3,4,3
14406,17406,5,2,2,2,2
14407,17407,5,3,3,3,3
14408,17408,5,1,1,1,1
14409,17409,5,3,2,3,3
14410,17410,5,2,3,3,4
14411,17411,5,3,3,3,3
14412,17412,5,3,3,3,3
14413,17413,5,2,2,2,2
14414,17414,5,3,3,4,4
14415,17415,5,1,1,1,1
14416,17416,5,1,1,1,2
14417,17417,5,2,1,2,2
14418,17418,5,0,0,0,1
14419,17419,5,1,1,1,1
14420,17420,5,2,1,2,2
14421,17421,5,2,2,2,3
14422,17422,5,1,1,1,1
14423,17423,5,2,2,2,2
14424,17424,5,1,1,1,2
14425,17425,5,2,1,2,2
14426,17426,5,4,4,4,4
14427,17427,5,2,3,3,2
14428,17428,5,2,2,2,2
14429,17429,5,2,2,2,3
14430,17430,5,2,3,3,3
14431,17431,5,2,4,4,3
14432,17432,5,2,2,2,2
14433,17433,5,2,2,2,2
14434,17434,5,3,2,3,3
14435,17435,5,1,2,2,2
14436,17436,5,4,3,4,4
14437,17437,5,1,2,2,1
14438,17438,5,2,2,2,2
14439,17439,5,2,1,2,2
14440,17440,5,4,3,4,4
14441,17441,5,3,2,3,4
14442,17442,5,3,3,3,3
14443,17443,5,2,3,3,2
14444,17444,5,2,2,2,2
14445,17445,5,1,2,2,1
14446,17446,5,3,2,3,3
14447,17447,5,3,3,3,3
14448,17448,5,1,1,1,1
14449,17449,5,3,3,3,3
14450,17450,5,1,2,2,1
14451,17451,5,2,2,2,2
14452,17452,5,3,2,3,3
14453,17453,5,2,2,2,2
14454,17454,5,1,1,1,2
14455,17455,5,4,3,4,3
14456,17456,5,2,2,2,2
14457,17457,5,3,2,3,3
14458,17458,5,3,3,3,3
14459,17459,5,3,3,3,2
14460,17460,5,2,1,2,2
14461,17461,5,3,3,3,2
14462,17462,5,2,2,2,2
14463,17463,5,2,3,3,2
14464,17464,5,3,2,3,2
14465,17465,5,3,3,3,3
14466,17466,5,2,1,2,1
14467,17467,5,2,2,2,2
14468,17468,5,3,4,4,4
14469,17469,5,1,3,1,2
14470,17470,5,4,4,4,4
14471,17471,5,3,3,3,3
14472,17472,5,2,2,2,3
14473,17473,5,3,3,3,4
14474,17474,5,3,2,3,2
14475,17475,5,3,4,4,4
14476,17476,5,2,2,2,3
14477,17477,5,2,3,3,3
14478,17478,5,3,2,3,2
14479,17479,5,1,1,1,1
14480,17480,5,3,3,3,4
14481,17481,5,2,2,2,2
14482,17482,5,3,2,3,3
14483,17483,5,1,1,1,2
14484,17484,5,1,1,1,1
14485,17485,5,2,4,4,3
14486,17486,5,3,3,3,3
14487,17487,5,3,3,3,3
14488,17488,5,1,1,1,1
14489,17489,5,1,1,1,1
14490,17490,5,2,2,2,2
14491,17491,5,1,1,1,1
14492,17492,5,2,3,3,3
14493,17493,5,3,3,3,3
14494,17494,5,3,3,3,3
14495,17495,5,3,2,3,2
14496,17496,5,2,2,2,2
14497,17497,5,4,4,4,4
14498,17498,5,2,2,2,2
14499,17499,5,2,2,2,2
14500,17500,5,1,1,1,1
14501,17501,5,2,2,2,2
14502,17502,5,2,2,2,2
14503,17503,5,1,0,1,1
14504,17504,5,1,1,1,1
14505,17505,5,2,2,2,4
14506,17506,5,2,2,2,3
14507,17507,5,1,1,1,2
14508,17508,5,2,2,2,2
14509,17509,5,1,0,1,1
14510,17510,5,3,2,3,2
14511,17511,5,2,2,2,2
14512,17512,5,2,2,2,2
14513,17513,5,2,1,2,2
14514,17514,5,2,1,2,2
14515,17515,5,1,2,2,1
14516,17516,5,2,2,2,2
14517,17517,5,1,2,2,2
14518,17518,5,1,1,1,1
14519,17519,5,3,2,3,3
14520,17520,5,1,3,3,3
14521,17521,5,2,1,2,1
14522,17522,5,2,3,3,3
14523,17523,5,1,1,1,2
14524,17524,5,2,2,2,2
14525,17525,5,4,4,4,4
14526,17526,5,3,3,3,3
14527,17527,5,1,2,2,2
14528,17528,5,2,2,2,2
14529,17529,5,1,1,1,1
14530,17530,5,3,2,3,3
14531,17531,5,3,2,3,3
14532,17532,5,1,1,1,3
14533,17533,5,1,1,1,1
14534,17534,5,2,2,2,2
14535,17535,5,3,2,3,2
14536,17536,5,3,2,3,3
14537,17537,5,1,2,2,2
14538,17538,5,2,1,2,3
14539,17539,5,1,1,1,1
14540,17540,5,2,1,2,2
14541,17541,5,1,1,1,1
14542,17542,5,3,2,3,3
14543,17543,5,4,4,4,4
14544,17544,5,3,4,4,4
14545,17545,5,2,2,2,3
14546,17546,5,1,1,1,2
14547,17547,5,3,3,3,2
14548,17548,5,2,2,2,2
14549,17549,5,2,2,2,2
14550,17550,5,3,4,4,4
14551,17551,5,3,2,3,2
14552,17552,5,1,1,1,1
14553,17553,5,3,3,3,3
14554,17554,5,4,4,4,4
14555,17555,5,3,3,3,3
14556,17556,5,3,3,3,3
14557,17557,5,2,1,2,2
14558,17558,5,3,4,4,4
14559,17559,5,1,1,1,2
14560,17560,5,3,3,3,3
14561,17561,5,3,4,4,4
14562,17562,5,3,3,3,3
14563,17563,5,2,2,2,2
14564,17564,5,1,1,1,1
14565,17565,5,4,3,4,4
14566,17566,5,2,2,2,3
14567,17567,5,3,3,3,3
14568,17568,5,3,3,3,3
14569,17569,5,1,1,1,1
14570,17570,5,2,2,2,2
14571,17571,5,2,4,3,4
14572,17572,5,1,2,2,2
14573,17573,5,1,2,2,1
14574,17574,5,2,2,2,2
14575,17575,5,4,3,4,3
14576,17576,5,3,3,3,3
14577,17577,5,2,2,2,3
14578,17578,5,2,2,2,2
14579,17579,5,4,4,4,4
14580,17580,5,1,1,1,1
14581,17581,5,2,2,2,2
14582,17582,5,2,1,2,2
14583,17583,5,2,2,2,1
14584,17584,5,1,1,1,2
14585,17585,5,1,1,1,1
14586,17586,5,2,1,2,3
14587,17587,5,3,4,4,4
14588,17588,5,1,1,1,1
14589,17589,5,1,2,2,2
14590,17590,5,3,3,3,2
14591,17591,5,2,2,2,2
14592,17592,5,2,2,2,2
14593,17593,5,1,1,1,1
14594,17594,5,2,3,3,3
14595,17595,5,1,1,1,1
14596,17596,5,2,3,3,2
14597,17597,5,2,2,2,2
14598,17598,5,3,3,3,3
14599,17599,5,3,4,4,4
14600,17600,5,1,2,2,1
14601,17601,5,3,4,4,4
14602,17602,5,3,3,3,3
14603,17603,5,3,2,3,2
14604,17604,5,3,4,4,4
14605,17605,5,4,4,4,4
14606,17606,5,4,3,4,3
14607,17607,5,2,2,2,2
14608,17608,5,3,3,3,3
14609,17609,5,3,3,3,3
14610,17610,5,2,3,3,2
14611,17611,5,4,4,4,4
14612,17612,5,1,1,1,1
14613,17613,5,3,3,3,3
14614,17614,5,3,3,3,3
14615,17615,5,4,3,4,4
14616,17616,5,2,3,3,3
14617,17617,5,2,1,2,1
14618,17618,5,3,4,4,4
14619,17619,5,2,3,3,2
14620,17620,5,1,1,1,1
14621,17621,5,3,3,3,3
14622,17622,5,2,2,2,2
14623,17623,5,2,2,2,2
14624,17624,5,1,1,1,2
14625,17625,5,2,3,3,3
14626,17626,5,1,2,2,1
14627,17627,5,3,3,3,3
14628,17628,5,0,0,0,1
14629,17629,5,3,2,3,3
14630,17630,5,1,2,2,2
14631,17631,5,1,2,2,1
14632,17632,5,2,4,2,3
14633,17633,5,2,2,2,3
14634,17634,5,2,3,3,3
14635,17635,5,3,2,3,4
14636,17636,5,3,3,3,4
14637,17637,5,2,2,2,2
14638,17638,5,2,2,2,2
14639,17639,5,4,4,4,4
14641,17641,5,2,1,2,2
14642,17642,5,2,2,2,2
14643,17643,5,3,2,3,2
14644,17644,5,4,3,4,4
14645,17645,5,1,1,1,1
14646,17646,5,2,2,2,2
14647,17647,5,2,3,3,3
14648,17648,5,3,2,3,2
14649,17649,5,2,3,3,3
14650,17650,5,2,2,2,2
14651,17651,5,3,3,3,3
14652,17652,5,1,2,2,2
14653,17653,5,2,2,2,1
14654,17654,5,1,1,1,1
14655,17655,5,3,3,3,3
14656,17656,5,3,3,3,3
14657,17657,5,3,3,3,4
14658,17658,5,2,2,2,2
14659,17659,5,2,3,3,3
14660,17660,5,1,1,1,2
14661,17661,5,2,2,2,2
14662,17662,5,1,0,1,1
14663,17663,5,1,2,2,1
14664,17664,5,2,2,2,2
14665,17665,5,2,2,1,1
14666,17666,5,2,3,3,3
14667,17667,5,4,4,4,4
14668,17668,5,2,2,2,2
14669,17669,5,2,2,2,2
14670,17670,5,3,3,3,4
14671,17671,5,2,2,2,3
14672,17672,5,2,1,1,1
14673,17673,5,4,2,3,4
14674,17674,5,4,3,4,3
14675,17675,5,2,3,3,3
14676,17676,5,3,2,3,3
14677,17677,5,2,2,2,1
14678,17678,5,4,3,4,3
14679,17679,5,3,3,3,3
14680,17680,5,2,1,2,2
14681,17681,5,2,2,2,3
14682,17682,5,1,1,1,0
14683,17683,5,3,3,3,3
14684,17684,5,3,2,3,3
14685,17685,5,2,2,2,3
14686,17686,5,1,1,1,1
14687,17687,5,3,3,3,3
14688,17688,5,2,2,2,2
14689,17689,5,1,1,1,1
14690,17690,5,2,2,2,2
14691,17691,5,2,2,2,2
14692,17692,5,3,4,4,4
14693,17693,5,1,0,1,2
14694,17694,5,2,1,2,2
14695,17695,5,2,1,2,1
14696,17696,5,3,4,4,4
14697,17697,5,2,2,2,2
14698,17698,5,3,3,3,2
